tag,reference,condition,seed,delta,low,high
full36,redundant36,xy_fraction6,7,0.000779582847472482,-0.0004994616127294516,0.002612505797827496
full36,redundant36,xy_fraction6,17,0.0006447837926637501,-0.0008451050863616388,0.002369641574806454
full36,redundant36,xy_fraction6,37,0.0015377652730820257,-0.0028004413921756425,0.005467002783776542
full36,redundant36,xy_fraction6,mean3,0.0009873773044060858,-0.00014260429337784598,0.0021946276763682476
full36,redundant36,xy_fraction4,7,0.0006346818111341301,-0.0006462924315252333,0.00240503583300348
full36,redundant36,xy_fraction4,17,0.0008280052181897091,-0.0007578617756906186,0.0027675527267114718
full36,redundant36,xy_fraction4,37,0.0012755768070670248,-0.003272396164506905,0.005262024736741555
full36,redundant36,xy_fraction4,mean3,0.000912754612130288,-0.0002391282496105642,0.002154515929038732
full36,redundant36,kept_single,7,-0.0010655908836629813,-0.0033724515394650072,0.0012122972889688692
full36,redundant36,kept_single,17,0.0005048029010448207,-0.004671538739739406,0.006467267204672653
full36,redundant36,kept_single,37,0.0027503509847834895,-0.009600858499057199,0.014271595591900318
full36,redundant36,kept_single,mean3,0.0007298543340551097,-0.001754222780696076,0.002940095214618464
full36,redundant36,sparse_single,7,-0.001906721357078256,-0.005903174781256046,0.0005886187010689724
full36,redundant36,sparse_single,17,-0.0027225502473436913,-0.009932543865012003,0.001558939157426167
full36,redundant36,sparse_single,37,0.007008999127641524,-0.0002825648352716979,0.020540124946805828
full36,redundant36,sparse_single,mean3,0.0007932425077398589,-0.00039821495982151435,0.0021637954513223467
full36,redundant36,sparse_context,7,-0.0009669281762983983,-0.0032151919248088884,0.000763553889318378
full36,redundant36,sparse_context,17,0.0004134264737450932,-0.0027021795401426267,0.0032656561545434336
full36,redundant36,sparse_context,37,0.0027754155100755407,-0.0011870117020085114,0.00936566744914935
full36,redundant36,sparse_context,mean3,0.0007406379358407452,-0.0005888087640862637,0.0024462880772696126
full36,redundant36,composite,7,-0.0002486649412285491,-0.0014930514351210317,0.0009218073156268986
full36,redundant36,composite,17,-0.00041350371358250815,-0.0031729338174372374,0.001695894978237078
full36,redundant36,composite,37,0.0015081663264709944,-0.003986670506489698,0.00804806297747397
full36,redundant36,composite,mean3,0.0002819992238866457,-0.0008697881503381891,0.0013545578009176956
proxy12,A,clean,7,-0.0007936479434890176,-0.0027655022299732934,0.0007037726772895935
proxy12,A,clean,17,-0.0027175010464521865,-0.008438423605441775,0.0013368080879490433
proxy12,A,clean,37,-0.0006277382402211096,-0.005705741956929844,0.005563071273526252
proxy12,A,clean,mean3,-0.0013796290767207713,-0.003589721393143271,0.0006972666535306442
proxy12,A,uniform_half_0,7,6.100829867239366e-05,-0.0037419020178670213,0.0029796459056545175
proxy12,A,uniform_half_0,17,-0.00021669326224271757,-0.006386648260994462,0.004451047122315954
proxy12,A,uniform_half_0,37,-0.00037487890471465946,-0.005442637117269819,0.005664814912737095
proxy12,A,uniform_half_0,mean3,-0.0001768546227616611,-0.002970436104922766,0.0023896086523602766
proxy12,A,uniform_half_1,7,0.0007919544697221337,-0.0030166891884379652,0.004145103488225761
proxy12,A,uniform_half_1,17,-0.0005935450714323887,-0.007425329114710202,0.004658682317148451
proxy12,A,uniform_half_1,37,0.0008361441635194033,-0.004231159022753473,0.0069164760114658955
proxy12,A,uniform_half_1,mean3,0.00034485118726971614,-0.0023956863880865912,0.002895646479712861
proxy12,A,uniform_half_2,7,-0.00036593551369690225,-0.004517377095380082,0.002606582301716992
proxy12,A,uniform_half_2,17,-0.0008989973858051226,-0.00770360682569331,0.0040019554796894225
proxy12,A,uniform_half_2,37,-6.172310159491268e-05,-0.005476200888376276,0.005961029474188677
proxy12,A,uniform_half_2,mean3,-0.0004422186670323125,-0.00335912410758531,0.0019942864405756476
proxy12,A,uniform_quarter_0,7,0.009248139059255367,0.004480352820601918,0.015330787314777512
proxy12,A,uniform_quarter_0,17,0.01146725541804039,0.00421286700936351,0.02043498079398839
proxy12,A,uniform_quarter_0,37,0.011900305314382909,0.008253557616837649,0.017628102043398684
proxy12,A,uniform_quarter_0,mean3,0.010871899930559556,0.007090958412047942,0.016970219597493744
proxy12,A,uniform_quarter_1,7,0.007985585675963525,0.0026362318479311087,0.014012253562270344
proxy12,A,uniform_quarter_1,17,0.011517218438888754,0.004398028359027256,0.020926817273790307
proxy12,A,uniform_quarter_1,37,0.011026183525363442,0.007491086218784024,0.016696485491288802
proxy12,A,uniform_quarter_1,mean3,0.010176329213405241,0.006290723971572773,0.015918333646844352
proxy12,A,uniform_quarter_2,7,0.008026459824340804,0.0024340122537830217,0.014433032390220925
proxy12,A,uniform_quarter_2,17,0.01118452580334206,0.0031880241343751224,0.02080740902791045
proxy12,A,uniform_quarter_2,37,0.012178537304728954,0.008945133805998585,0.018026335211388165
proxy12,A,uniform_quarter_2,mean3,0.010463174310803939,0.006486398544487702,0.016817335468363764
proxy12,A,central_half,7,0.006418078932506344,0.002381274116298396,0.013321359021852362
proxy12,A,central_half,17,0.003706796517032318,0.0001766977019596133,0.00946481469526633
proxy12,A,central_half,37,0.01292634844321039,0.0053302871858686655,0.027066766763643214
proxy12,A,central_half,mean3,0.007683741297583017,0.003326059785675629,0.01628755429727484
proxy12,A,xy_fraction6,7,-0.0007025703413029438,-0.002692301836021471,0.0009069468886428666
proxy12,A,xy_fraction6,17,-0.0027043521982492713,-0.008430320306605937,0.0013321281221399842
proxy12,A,xy_fraction6,37,-0.0005221947192446397,-0.005469214272619355,0.005632190527453114
proxy12,A,xy_fraction6,mean3,-0.0013097057529322849,-0.0034744298344230626,0.0007392443718434261
proxy12,A,xy_fraction4,7,-0.0010030828756950605,-0.003024243612063404,0.0005501985365685667
proxy12,A,xy_fraction4,17,-0.0026778362505202047,-0.008399142189891856,0.0013626107403352883
proxy12,A,xy_fraction4,37,-0.0006539832045202587,-0.005621472913683678,0.005374844162393633
proxy12,A,xy_fraction4,mean3,-0.001444967443578508,-0.003658365374999691,0.0006255186487393111
proxy12,A,kept_single,7,0.010096289653777402,-0.002182682297146987,0.023699110840456263
proxy12,A,kept_single,17,0.010827527841705153,-0.006490453829651269,0.028309176809366888
proxy12,A,kept_single,37,0.013368716949706871,0.0063308320822719226,0.024116076508644408
proxy12,A,kept_single,mean3,0.011430844815063143,-0.0005834107529380997,0.02568946262101835
proxy12,A,sparse_single,7,0.038262672181332835,0.028855811506259668,0.056807833655830184
proxy12,A,sparse_single,17,0.03879410628603497,0.02438449410594677,0.061582173579756115
proxy12,A,sparse_single,37,0.0572791249663962,0.04263327719936313,0.08489267715816286
proxy12,A,sparse_single,mean3,0.04477863447792133,0.03284316334472691,0.06689662120263579
proxy12,A,sparse_context,7,0.015247474819927498,0.009514202252217139,0.025286428590469954
proxy12,A,sparse_context,17,0.02049967217623694,0.01190913854096962,0.03354349051803245
proxy12,A,sparse_context,37,0.02471931066055344,0.012497351151038092,0.04266997935049788
