tag,reference,seed,condition,delta_macro_f1,new_errors,repaired_errors
asymmetry28,support24,17,xy_fraction4,-0.0010795257224944788,315,233
asymmetry28,support24,37,xy_fraction4,-1.4769892584753919e-05,309,306
asymmetry28,support24,7,kept_single,0.0007201544711940011,730,798
asymmetry28,support24,17,kept_single,-0.0005909530166474664,678,631
asymmetry28,support24,37,kept_single,0.0007346206863563243,679,726
asymmetry28,support24,7,sparse_single,-0.0013350158231528741,931,793
asymmetry28,support24,17,sparse_single,0.0005441444495059011,627,677
asymmetry28,support24,37,sparse_single,0.0010489592848242912,729,835
asymmetry28,support24,7,sparse_context,-0.0005477382392683472,667,610
asymmetry28,support24,17,sparse_context,0.0009163463195112076,436,525
asymmetry28,support24,37,sparse_context,1.2734081215826087e-05,607,610
combined15,A,7,clean,0.0014693143062280978,575,685
combined15,A,17,clean,0.0005160742925571782,669,706
combined15,A,37,clean,0.0016509157771665839,617,746
combined15,A,7,uniform_half_0,-0.0007242601977094365,883,821
combined15,A,17,uniform_half_0,0.0020471090019282823,883,1034
combined15,A,37,uniform_half_0,0.00045291192006402525,929,967
combined15,A,7,uniform_half_1,0.0015523209035654961,857,968
combined15,A,17,uniform_half_1,0.0016749366175187186,920,1043
combined15,A,37,uniform_half_1,0.0015788029400050085,929,1053
combined15,A,7,uniform_half_2,-0.0001566191827111485,895,876
combined15,A,17,uniform_half_2,0.0011184814828082423,925,1006
combined15,A,37,uniform_half_2,0.0007127451883441882,962,1020
combined15,A,7,uniform_quarter_0,0.00650031945472862,1207,1685
combined15,A,17,uniform_quarter_0,0.00973543594291848,1179,1903
combined15,A,37,uniform_quarter_0,0.008876977778818795,1230,1905
combined15,A,7,uniform_quarter_1,0.004073829941280582,1266,1559
combined15,A,17,uniform_quarter_1,0.009672625112111422,1216,1934
combined15,A,37,uniform_quarter_1,0.007548415069059011,1319,1893
combined15,A,7,uniform_quarter_2,0.005129239366649441,1223,1597
combined15,A,17,uniform_quarter_2,0.008090471492208873,1300,1896
combined15,A,37,uniform_quarter_2,0.008682103582030032,1275,1934
combined15,A,7,central_half,0.007325313125000399,1047,1620
combined15,A,17,central_half,0.010884298897552824,930,1781
combined15,A,37,central_half,0.01618279141574097,801,2071
combined15,A,7,xy_fraction6,0.0015601243587282099,573,690
combined15,A,17,xy_fraction6,0.00043699568679567147,673,704
combined15,A,37,xy_fraction6,0.0017546270781111373,610,747
combined15,A,7,xy_fraction4,0.001365562435043266,577,679
combined15,A,17,xy_fraction4,0.0004100370247153151,675,704
combined15,A,37,xy_fraction4,0.001398339216475919,630,740
combined15,A,7,kept_single,0.0031599301382825296,1601,1811
combined15,A,17,kept_single,0.004788858742490687,1675,2003
combined15,A,37,kept_single,0.003997775597274211,1720,2016
combined15,A,7,sparse_single,0.03273386268476142,1356,4521
combined15,A,17,sparse_single,0.037705183568407796,1392,5031
combined15,A,37,sparse_single,0.047274681576549904,1604,6143
combined15,A,7,sparse_context,0.015735252756030493,1096,2623
combined15,A,17,sparse_context,0.022219615465902676,1060,3217
combined15,A,37,sparse_context,0.024184305631183012,1149,3486
combined15,B,7,clean,0.0018299597324272776,678,809
combined15,B,17,clean,-0.0003022637914175119,669,644
combined15,B,37,clean,0.0011170677162574139,631,717
combined15,B,7,uniform_half_0,-0.0013524342382467136,986,869
combined15,B,17,uniform_half_0,-0.001801058580534809,866,726
combined15,B,37,uniform_half_0,-0.0030256265396124693,942,714
combined15,B,7,uniform_half_1,-0.0002289291624189005,926,895
combined15,B,17,uniform_half_1,-0.0013248235461340574,872,769
combined15,B,37,uniform_half_1,-0.002133436215348783,940,780
combined15,B,7,uniform_half_2,-0.001045071539339526,980,887
combined15,B,17,uniform_half_2,-0.0018748075223495864,917,772
combined15,B,37,uniform_half_2,-0.0024107869952288974,936,755
combined15,B,7,uniform_quarter_0,-0.004557541286201561,1248,884
combined15,B,17,uniform_quarter_0,-0.004764856767776049,1183,818
combined15,B,37,uniform_quarter_0,-0.005776765968235287,1343,912
combined15,B,7,uniform_quarter_1,-0.0061205558876347155,1322,839
combined15,B,17,uniform_quarter_1,-0.005366486134280479,1208,797
combined15,B,37,uniform_quarter_1,-0.006923933839472873,1406,887
combined15,B,7,uniform_quarter_2,-0.005313089364578083,1281,860
combined15,B,17,uniform_quarter_2,-0.0061935119845678566,1288,814
combined15,B,37,uniform_quarter_2,-0.006574873960202843,1368,875
combined15,B,7,central_half,-0.012593626547521275,1531,546
combined15,B,17,central_half,-0.004602727652398553,1112,753
combined15,B,37,central_half,-0.0004138537633799899,922,893
combined15,B,7,xy_fraction6,0.0019623310703783536,671,812
combined15,B,17,xy_fraction6,-0.00031589789360164655,671,645
combined15,B,37,xy_fraction6,0.0010764852513682754,628,711
combined15,B,7,xy_fraction4,0.0018447561951905334,672,804
combined15,B,17,xy_fraction4,-0.00040696918497751255,680,647
combined15,B,37,xy_fraction4,0.0007863240834381502,648,709
combined15,B,7,kept_single,-0.01096187957509176,1607,756
combined15,B,17,kept_single,-0.00995853770445354,1598,834
combined15,B,37,kept_single,-0.011344877251716956,1895,1054
combined15,B,7,sparse_single,0.003269124211053742,1485,1816
combined15,B,17,sparse_single,0.010610317243287648,1672,2725
combined15,B,37,sparse_single,0.006452977717239627,2119,2763
combined15,B,7,sparse_context,0.007888357656184564,1129,1906
combined15,B,17,sparse_context,0.003097762461673925,1279,1586
combined15,B,37,sparse_context,0.0018387067169371996,1424,1607
combined15,base16,7,clean,0.0004924684031228921,583,619
combined15,base16,17,clean,0.0017795343452472467,585,721
combined15,base16,37,clean,-0.00030556172579576657,634,610
combined15,base16,7,uniform_half_0,-0.0026488828321400426,836,631
combined15,base16,17,uniform_half_0,-1.760095635805481e-05,795,796
combined15,base16,37,uniform_half_0,-0.0033460122547148696,919,664
combined15,base16,7,uniform_half_1,-0.0015279313040401643,800,681
combined15,base16,17,uniform_half_1,-0.00011437855199825098,818,812
combined15,base16,37,uniform_half_1,-0.003492761182253501,923,657
combined15,base16,7,uniform_half_2,-0.0018290446800388604,816,674
combined15,base16,17,uniform_half_2,-0.00028832768832964817,813,794
combined15,base16,37,uniform_half_2,-0.003326849378690877,931,678
combined15,base16,7,uniform_quarter_0,-0.0037271796812227143,1094,805
combined15,base16,17,uniform_quarter_0,-0.0020033087826678564,1104,956
combined15,base16,37,uniform_quarter_0,-0.0057241908613117065,1258,826
combined15,base16,7,uniform_quarter_1,-0.004835824816305179,1140,767
combined15,base16,17,uniform_quarter_1,-0.0022785764432368127,1106,937
combined15,base16,37,uniform_quarter_1,-0.007373355415784655,1359,802
combined15,base16,7,uniform_quarter_2,-0.0037699176658050337,1106,815
combined15,base16,17,uniform_quarter_2,-0.002934153755271396,1152,933
combined15,base16,37,uniform_quarter_2,-0.0060160160260974704,1294,839
combined15,base16,7,central_half,-0.004270631375888456,1166,832
combined15,base16,17,central_half,-0.00015796439869830703,949,938
combined15,base16,37,central_half,-0.0005952403790840943,920,876
combined15,base16,7,xy_fraction6,0.0005449406918812683,580,620
combined15,base16,17,xy_fraction6,0.0017005280628989983,586,716
combined15,base16,37,xy_fraction6,-0.00022836185880092952,631,613
combined15,base16,7,xy_fraction4,0.0005058792574974547,579,616
combined15,base16,17,xy_fraction4,0.0017537578100192963,585,719
combined15,base16,37,xy_fraction4,-0.00045245181600794826,650,615
combined15,base16,7,kept_single,-0.007975159051354042,1455,839
combined15,base16,17,kept_single,-0.008426947118707284,1507,865
combined15,base16,37,kept_single,-0.012423755273743398,1829,900
combined15,base16,7,sparse_single,-0.004670854728882068,1265,807
combined15,base16,17,sparse_single,-0.0035573191034312668,1178,830
combined15,base16,37,sparse_single,-0.010143484767804245,1786,792
combined15,base16,7,sparse_context,0.0007802253174595819,867,941
combined15,base16,17,sparse_context,-0.0008332664615049445,1022,938
combined15,base16,37,sparse_context,-0.002872217414386924,1216,935
combined15,combined23,7,clean,-0.0029059407820269945,520,298
combined15,combined23,17,clean,-0.0022972559893212896,535,360
combined15,combined23,37,clean,-0.0032541122567580905,575,327
combined15,combined23,7,uniform_half_0,-0.004795667392454739,743,374
combined15,combined23,17,uniform_half_0,-0.002773682880024886,722,510
combined15,combined23,37,uniform_half_0,-0.005413773958690027,838,428
combined15,combined23,7,uniform_half_1,-0.004364394931072102,725,389
combined15,combined23,17,uniform_half_1,-0.002796589908979241,729,515
combined15,combined23,37,uniform_half_1,-0.0048934848943877896,805,434
combined15,combined23,7,uniform_half_2,-0.004532455612448416,722,373
combined15,combined23,17,uniform_half_2,-0.003277368935556302,745,495
