tag,seed,condition,axis,group,samples,sequences,supported,accuracy,macro_f1
A,7,uniform_half_1,N_x_original_shape,33-64:compact,302,14,True,0.9834437086092715,0.9818690489055389
A,7,uniform_half_1,N_x_original_shape,65-511:elongated,392,12,True,0.9846938775510204,0.4961439588688946
A,7,uniform_half_1,N_x_original_shape,65-511:intermediate,173,12,True,0.9248554913294798,0.7388830837106699
A,7,uniform_half_1,N_x_original_shape,65-511:compact,4,3,False,1.0,
A,7,uniform_half_1,history,none,1846,27,True,0.9176598049837487,0.9045559992652712
A,7,uniform_half_1,history,one_to_five,8062,27,True,0.9510047134706028,0.9394727293140679
A,7,uniform_half_1,history,six,70542,27,True,0.9796716849536447,0.9787715344131771
A,7,uniform_half_1,current_points,1,0,0,False,,
A,7,uniform_half_1,current_points,2,0,0,False,,
A,7,uniform_half_1,current_points,ge3,80450,27,True,0.9753760099440646,0.9739649842326088
A,7,uniform_half_1,current_range,le20,26404,27,True,0.9764429631873959,0.9756983049448404
A,7,uniform_half_1,current_range,20to40,36863,27,True,0.9793017388709546,0.9785757118940246
A,7,uniform_half_1,current_range,gt40,17183,27,True,0.9653145550835128,0.9576217256845083
A,7,uniform_half_2,retained_N,1-2,1615,27,True,0.9139318885448916,0.9043148979084694
A,7,uniform_half_2,retained_N,3-4,1566,27,True,0.9425287356321839,0.9342391355063876
A,7,uniform_half_2,retained_N,5-8,3392,27,True,0.9507665094339622,0.9442841384614855
A,7,uniform_half_2,retained_N,9-16,37944,27,True,0.9770978283786633,0.9769936775791359
A,7,uniform_half_2,retained_N,17-32,26522,27,True,0.9808460900384587,0.9793674698029491
A,7,uniform_half_2,retained_N,33-64,8842,23,True,0.9869938927844379,0.9737626945475053
A,7,uniform_half_2,retained_N,65-511,569,14,True,0.9789103690685413,0.8581519029416653
A,7,uniform_half_2,original_shape,compact,4336,26,True,0.9709409594095941,0.9625123509650221
A,7,uniform_half_2,original_shape,elongated,45116,27,True,0.98151431864527,0.974238930380679
A,7,uniform_half_2,original_shape,intermediate,30998,27,True,0.9696754629330925,0.9693409249848399
A,7,uniform_half_2,N_x_original_shape,1-2:elongated,1081,26,True,0.9121184088806661,0.9061783684473546
A,7,uniform_half_2,N_x_original_shape,1-2:intermediate,484,27,True,0.9214876033057852,0.899596025767005
A,7,uniform_half_2,N_x_original_shape,1-2:compact,50,14,False,0.88,0.8697916666666667
A,7,uniform_half_2,N_x_original_shape,3-4:elongated,932,27,True,0.9452789699570815,0.9348425965907923
A,7,uniform_half_2,N_x_original_shape,3-4:intermediate,568,25,True,0.9401408450704225,0.9344021739130435
A,7,uniform_half_2,N_x_original_shape,3-4:compact,66,17,False,0.9242424242424242,0.9201161946259986
A,7,uniform_half_2,N_x_original_shape,5-8:elongated,2275,26,True,0.9591208791208791,0.9508764915540999
A,7,uniform_half_2,N_x_original_shape,5-8:intermediate,996,27,True,0.9357429718875502,0.9323837527526381
A,7,uniform_half_2,N_x_original_shape,5-8:compact,121,18,True,0.9173553719008265,0.9173045379989064
A,7,uniform_half_2,N_x_original_shape,9-16:elongated,19967,27,True,0.9788150448239595,0.9755732403549986
A,7,uniform_half_2,N_x_original_shape,9-16:intermediate,15866,27,True,0.9742846338081432,0.973121868532479
A,7,uniform_half_2,N_x_original_shape,9-16:compact,2111,22,True,0.9819990525817148,0.9670843796674709
A,7,uniform_half_2,N_x_original_shape,17-32:elongated,14587,26,True,0.9904024131075615,0.9830234090046809
A,7,uniform_half_2,N_x_original_shape,17-32:intermediate,10253,25,True,0.9695698819857602,0.9686427519491091
A,7,uniform_half_2,N_x_original_shape,17-32:compact,1682,21,True,0.9667063020214031,0.9583333333333334
A,7,uniform_half_2,N_x_original_shape,33-64:elongated,5882,20,True,0.995239714382863,0.9802583095716081
A,7,uniform_half_2,N_x_original_shape,33-64:intermediate,2658,22,True,0.9710308502633559,0.9654159068984169
A,7,uniform_half_2,N_x_original_shape,33-64:compact,302,14,True,0.9668874172185431,0.9641108523078386
A,7,uniform_half_2,N_x_original_shape,65-511:elongated,392,12,True,0.9897959183673469,0.7474226804123711
A,7,uniform_half_2,N_x_original_shape,65-511:intermediate,173,12,True,0.9595375722543352,0.8887459807073955
A,7,uniform_half_2,N_x_original_shape,65-511:compact,4,3,False,0.75,
A,7,uniform_half_2,history,none,1846,27,True,0.9160346695557963,0.9033395210723763
A,7,uniform_half_2,history,one_to_five,8062,27,True,0.9542297196725378,0.9435472688614175
A,7,uniform_half_2,history,six,70542,27,True,0.9804938901647245,0.9796326291685622
A,7,uniform_half_2,current_points,1,0,0,False,,
A,7,uniform_half_2,current_points,2,0,0,False,,
A,7,uniform_half_2,current_points,ge3,80450,27,True,0.9763828464885022,0.975036685872827
A,7,uniform_half_2,current_range,le20,26404,27,True,0.9772382972276927,0.9765191013270111
A,7,uniform_half_2,current_range,20to40,36863,27,True,0.9812006619103166,0.9805516577818529
A,7,uniform_half_2,current_range,gt40,17183,27,True,0.9647325845312227,0.956895004093214
A,7,uniform_quarter_0,retained_N,1-2,3181,27,True,0.8604212511788746,0.8498241736929139
A,7,uniform_quarter_0,retained_N,3-4,3392,27,True,0.9318985849056604,0.9232096566538116
A,7,uniform_quarter_0,retained_N,5-8,37944,27,True,0.9656072106261859,0.9654035864843598
A,7,uniform_quarter_0,retained_N,9-16,26522,27,True,0.9680642485483749,0.9654689615768137
A,7,uniform_quarter_0,retained_N,17-32,8842,23,True,0.9675412802533363,0.93887813169146
A,7,uniform_quarter_0,retained_N,33-64,538,14,True,0.9702602230483272,0.8492997198879552
A,7,uniform_quarter_0,retained_N,65-511,31,3,False,1.0,
A,7,uniform_quarter_0,original_shape,compact,4336,26,True,0.9506457564575646,0.9372396664700695
A,7,uniform_quarter_0,original_shape,elongated,45116,27,True,0.9719611667701037,0.9610294129912986
