tag,seed,condition,samples,accuracy,macro_f1,class0_f1,class1_f1,class0_recall,class1_recall,true0_pred0,true0_pred1,true1_pred0,true1_pred1
B,37,central_half,80450,0.9702796768178993,0.9688475967387185,0.9621683201215171,0.9755268733559197,0.9953514256719154,0.9549325691842174,30405,142,2249,47654
B,37,xy_fraction6,80450,0.9823617153511498,0.9813548663516594,0.977022103473403,0.9856876292299158,0.9875928896454643,0.979159569564956,30168,379,1040,48863
B,37,xy_fraction4,80450,0.9823865755127408,0.9813811456097965,0.977054489515019,0.9857078017045741,0.9876256260843945,0.9791796084403743,30169,378,1039,48864
B,37,kept_single,80450,0.9679801118707272,0.9663362067123792,0.9588971151391371,0.9737752982856213,0.9836645169738436,0.958379255756167,30048,499,2077,47826
B,37,sparse_single,97734,0.9384860949106759,0.9384079157349864,0.9406022763199494,0.9362135551500234,0.9286383144752244,0.9493480225502432,47602,3658,2354,44120
B,37,sparse_context,97734,0.9615793889536907,0.961487844446802,0.9633654962487439,0.9596101926448601,0.9631681623097932,0.9598270000430348,49372,1888,1867,44607
C,7,clean,80450,0.9822622747047856,0.9812430954409057,0.9768708365074477,0.9856153543743637,0.9865125871607686,0.9796605414504138,30135,412,1015,48888
C,7,uniform_half_0,80450,0.9792169049098819,0.9780389749683779,0.9729528616260636,0.9831250883106921,0.9844829279470979,0.9759934272488628,30073,474,1198,48705
C,7,uniform_half_1,80450,0.9786202610316967,0.9774085149196232,0.9721763887540845,0.9826406410851618,0.9836972534127738,0.9755124942388234,30049,498,1222,48681
C,7,uniform_half_2,80450,0.9787321317588564,0.9775279563340381,0.972326006437317,0.9827299062307592,0.9839918813631453,0.9755124942388234,30058,489,1222,48681
C,7,uniform_quarter_0,80450,0.9718707271597266,0.9703448255593148,0.9636179482644973,0.9770717028541323,0.9810783382983599,0.9662344949201451,29969,578,1685,48218
C,7,uniform_quarter_1,80450,0.9730391547545059,0.971564779515881,0.96508989071478,0.9780396683169821,0.981471175565522,0.9678776827044466,29981,566,1603,48300
C,7,uniform_quarter_2,80450,0.9723803604723431,0.9708815850818253,0.9642753786295379,0.9774877915341128,0.9817003306380332,0.9666753501793479,29988,559,1663,48240
C,7,central_half,80450,0.9663517712865134,0.9647943266810246,0.9573895386358986,0.9721991147261505,0.9955478443054965,0.9484800512995211,30411,136,2571,47332
C,7,xy_fraction6,80450,0.9822747047855811,0.9812561248691033,0.9768866701244814,0.9856255796137252,0.9865125871607686,0.9796805803258322,30135,412,1014,48889
C,7,xy_fraction4,80450,0.9823119950279677,0.9812949847633992,0.9769334262696342,0.9856565432571641,0.9864798507218385,0.9797607358275053,30134,413,1010,48893
C,7,kept_single,80450,0.9686761963952766,0.9670725895108561,0.9598060482327421,0.9743391307889699,0.9849739745310505,0.9586998777628599,30088,459,2061,47842
C,7,sparse_single,97734,0.9409417398244214,0.9408145888403652,0.9435578502698897,0.9380713274108408,0.9412017167381974,0.9406549898868184,48246,3014,2758,43716
C,7,sparse_context,97734,0.9606278265496142,0.960530629668843,0.9624892770802465,0.9585719822574393,0.9630901287553648,0.9579119507681715,49368,1892,1956,44518
C,17,clean,80450,0.983219390926041,0.9822332051282703,0.9780473526733446,0.9864190575831958,0.9844829279470979,0.9824459451335591,30073,474,876,49027
C,17,uniform_half_0,80450,0.9785954008701057,0.9773326825665907,0.9719826884904493,0.9826826766427321,0.9778374308442728,0.9790593751878645,29870,677,1045,48858
C,17,uniform_half_1,80450,0.978297078931013,0.9770201865513308,0.9716032918062648,0.9824370812963968,0.9778374308442728,0.978578442177825,29870,677,1069,48834
C,17,uniform_half_2,80450,0.9791796146674954,0.9779534148515618,0.972754038095548,0.9831527916075757,0.9788522604511082,0.9793799971945575,29901,646,1029,48874
C,17,uniform_quarter_0,80450,0.9718210068365445,0.97023059181312,0.9633497696225043,0.9771114140037357,0.9753494614855795,0.9696611426166764,29794,753,1514,48389
C,17,uniform_quarter_1,80450,0.9724798011187072,0.9709214452279765,0.9641898230517905,0.9776530674041626,0.9757422987527417,0.9704827365088271,29806,741,1473,48430
C,17,uniform_quarter_2,80450,0.9718458669981355,0.9702550489464759,0.9633761823914625,0.9771339155014891,0.975218515729859,0.9697813758691862,29790,757,1508,48395
C,17,central_half,80450,0.9700062150403977,0.9685549790109182,0.9617996738803489,0.9753102841414876,0.9944348053818706,0.9550528024367273,30377,170,2243,47660
C,17,xy_fraction6,80450,0.98319453076445,0.9822066632567215,0.9780141151982307,0.9863992113152124,0.9844174550692376,0.9824459451335591,30071,476,876,49027
C,17,xy_fraction4,80450,0.983219390926041,0.9822343065350034,0.9780509218612818,0.9864176912087249,0.9846466101417488,0.9823457507564676,30078,469,881,49022
C,17,kept_single,80450,0.9694841516469858,0.9678429061986904,0.960578081091931,0.9751077313054499,0.9791468884014797,0.9635693244895096,29910,637,1818,48085
C,17,sparse_single,97734,0.9452186547158614,0.9450785667539725,0.9478523424564137,0.9423047910515313,0.949239172844323,0.9407840943323148,48658,2602,2752,43722
C,17,sparse_context,97734,0.962530951357767,0.9624329425774334,0.9643517707299029,0.9605141144249639,0.9662895044869294,0.9583853337349916,49532,1728,1934,44540
C,37,clean,80450,0.9815661901802362,0.9805212929012936,0.9760098354821489,0.9850327503204385,0.9875601532065342,0.9778971204136024,30167,380,1103,48800
C,37,uniform_half_0,80450,0.9772653822249845,0.9759772836433572,0.9704145840410217,0.9815399832456928,0.9819622221494746,0.9743903172153978,29996,551,1278,48625
C,37,uniform_half_1,80450,0.9772902423865755,0.9759991690549875,0.9704325872699908,0.9815657508399842,0.9815039120044522,0.9747109392220908,29982,565,1262,48641
C,37,uniform_half_2,80450,0.9774518334369173,0.976175023325903,0.970659593051467,0.9816904536003391,0.9822895865387763,0.9744905115924895,30006,541,1273,48630
C,37,uniform_quarter_0,80450,0.9711870727159726,0.9696213753992609,0.9627247290386903,0.9765180217598314,0.9799325629358039,0.9658337174117788,29934,613,1705,48198
C,37,uniform_quarter_1,80450,0.971622125543816,0.9700695440730759,0.9632526920662514,0.9768863960799004,0.9795397256686418,0.9667755445564395,29922,625,1658,48245
C,37,uniform_quarter_2,80450,0.9712367930391548,0.9696705473636309,0.9627782782138721,0.9765628165133898,0.9797034078632927,0.9660541450413803,29927,620,1694,48209
C,37,central_half,80450,0.9681789931634556,0.9666766324384355,0.9596010604721626,0.9737522044047082,0.9953186892329853,0.951566038113941,30404,143,2417,47486
C,37,xy_fraction6,80450,0.9815910503418273,0.9805477989204883,0.9760429641372393,0.9850526337037373,0.9876256260843945,0.9778971204136024,30169,378,1103,48800
C,37,xy_fraction4,80450,0.9817029210689869,0.9806649505811084,0.9761850833198512,0.9851448178423655,0.9876256260843945,0.9780774702923672,30169,378,1094,48809
C,37,kept_single,80450,0.9683281541330019,0.9666680671546557,0.9592293906810035,0.9741067436283078,0.9812420204930108,0.9604232210488347,29974,573,1975,47928
C,37,sparse_single,97734,0.9451981910082469,0.9450700755153232,0.9477228805122299,0.9424172705184166,0.9471127584861491,0.9430864569436674,48549,2711,2645,43829
C,37,sparse_context,97734,0.9636257597151452,0.963511167767962,0.9655559969383108,0.9614663385976132,0.9720639875146313,0.9543185437018548,49828,1432,2123,44351
proxy_synthetic,7,clean,80450,0.9815164698570541,0.9804796537691061,0.9759808751554702,0.9849784323827419,0.9890005565194618,0.9769352543935235,30211,336,1151,48752
proxy_synthetic,7,uniform_half_0,80450,0.9781852082038534,0.9769881239141585,0.9717395855139209,0.9822366623143959,0.9877565718401152,0.9723263130473118,30173,374,1381,48522
proxy_synthetic,7,uniform_half_1,80450,0.9777377252952144,0.976514399202866,0.9711543107474754,0.9818744876582567,0.9869708973057911,0.972085846542292,30149,398,1393,48510
proxy_synthetic,7,uniform_half_2,80450,0.9776880049720323,0.976462510197333,0.9710917494725654,0.9818332709221007,0.9869708973057911,0.9720056910406188,30149,398,1397,48506
proxy_synthetic,7,uniform_quarter_0,80450,0.9698197638284649,0.9682352623308526,0.9611408085528632,0.9753297161088419,0.9829770517563099,0.9617658257018616,30027,520,1908,47995
proxy_synthetic,7,uniform_quarter_1,80450,0.9712616532007458,0.9697415157099022,0.9629594027363901,0.9765236286834142,0.9838281991684944,0.9635693244895096,30053,494,1818,48085
